Devices,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,
,,EMG_cometa - EMG Channels,,,,,,,,,,,,,,,
Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1075,3,-10.4188,-2.79939,1.29871,0.15981,-1.69454,37.9227,-3299.9,-3147.19,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1075,4,-13.4812,9.87317,-3.31855,-3.92939,-9.48381,28.0088,-3299.9,-3134.47,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1075,5,-19.1421,23.1727,-1.90985,-2.48586,-1.10779,23.8471,-3299.9,-3121.73,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1075,6,-25.65,41.9308,-7.74782,-0.571773,-1.10779,22.6029,-3299.9,-3108.91,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1075,7,-28.2816,77.8554,-3.80275,0.419389,-3.87657,21.6357,-3299.9,-3095.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1075,8,-34.0869,90.6718,-5.43173,4.0824,-0.375585,22.8609,-3299.9,-3081.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1075,9,-21.9445,72.9752,0.677941,2.73999,-6.29917,21.7456,-3299.9,-3069.24,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,0,-13.624,57.8633,-2.05838,1.62074,-7.90908,23.5374,-3299.9,-3056.2,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,1,-6.41878,50.3193,-5.20261,-1.69808,0.139301,18.8936,-3299.9,-3043.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,2,3.17055,43.3945,-6.07632,-1.9114,-2.46232,11.5708,-3299.9,-3030.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,3,10.5222,31.695,-9.75496,-2.21945,-3.71846,4.54171,-3299.9,-3018.36,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,4,12.7326,25.9116,-13.0724,-3.46361,0.0297658,-0.134381,-3299.9,-2637.71,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,5,12.846,20.4502,-8.72348,-2.51264,-1.02102,-2.29077,-3299.9,580.928,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,6,15.4489,12.9569,-0.808362,-4.8887,-1.42276,-1.31365,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,7,20.5946,7.78888,3.39524,-11.1505,-0.829755,3.03901,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,8,26.6246,4.9306,2.20694,-11.1781,-3.29429,4.12449,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1076,9,28.8686,6.69629,0.622338,-6.41699,-2.34461,0.677417,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,0,20.1214,8.22053,2.94403,-4.2616,-2.56387,1.37859,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,1,6.76687,5.15837,-2.30566,1.49591,-2.63965,0.264122,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,2,-8.45928,4.75347,-2.08608,2.32221,-3.49312,2.58108,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,3,-17.7727,1.37499,-2.25855,-5.34016,-3.59399,-0.909009,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,4,-21.557,-5.9618,2.24199,-4.6761,-2.3778,-0.484377,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,5,-19.0789,-3.54667,-1.35424,-5.1625,-8.22365,-3.94437,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,6,-20.9929,-0.197014,-3.26833,-2.00425,-2.48138,3.9034,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,7,-17.5158,-4.74835,0.0229406,-2.19231,-4.91897,5.80218,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,8,-13.7031,-2.32173,2.50086,-0.0168409,-7.33484,-0.0387874,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1077,9,-2.74156,-8.30029,6.22061,-2.35215,-2.92589,-2.48234,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,0,0.743539,-7.40764,7.49445,-6.35,2.84104,-8.50962,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,1,11.6839,-13.1661,8.31026,-6.47642,3.64622,-9.73388,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,2,15.2349,-19.6859,6.99767,-6.21112,-2.21457,-7.32539,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,3,16.2641,-16.7435,1.27227,-4.60767,-0.781186,-6.30683,-3299.9,3075.38,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,4,17.3093,-14.7239,-4.31881,-2.75656,1.65411,-9.5886,-3299.9,-637.391,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,5,22.1277,-12.9738,-8.41382,-3.38507,-1.51124,-12.0901,-3299.9,-3272.4,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,6,29.3997,-11.5425,-10.1812,-3.42967,-3.37202,-10.5563,-3299.9,-3258.43,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,7,30.0411,-13.0738,-7.48085,-3.28852,-1.1575,-4.16938,-3299.9,-3244.08,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,8,24.427,-14.3017,-4.54609,-5.83279,-0.848344,7.96672,-3299.9,-3229.69,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1078,9,21.4159,-13.3228,-4.54555,-5.41543,-2.78886,26.5813,-3299.9,-3210.82,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,0,18.6192,-10.4119,-2.47963,-0.358833,-1.00965,47.3505,-3299.9,-3187.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,1,9.87685,-10.409,-1.99768,-1.32621,1.43051,53.1076,-3299.9,-3173.62,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,2,7.2363,-9.05691,-6.6876,-7.48499,-3.58965,46.2364,-3299.9,-3160.4,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,3,11.2918,-8.80559,-8.9834,-2.20771,-2.5845,33.5089,-3299.9,-3146.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,4,3.93048,-11.0434,-4.33836,-0.559657,2.24361,14.1883,-3299.9,-3133.61,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,5,-3.0463,-17.7537,-4.33223,-5.75266,-7.90244,-10.187,-3299.9,-3120.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,6,-0.557986,-18.7107,-1.07828,0.468133,-2.8301,-30.572,-3299.9,-3106.93,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,7,-0.50354,-18.6381,-6.24926,-4.91877,-2.15745,-38.3197,-3299.9,-3094.75,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,8,-8.74398,-12.7829,-3.89991,-4.09703,-6.54521,-50.1264,-3299.9,-3082.51,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1079,9,-13.7151,-11.9843,-3.9428,-1.41951,0.624851,-52.7501,-3299.9,-3069.17,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,0,-15.9954,-11.9843,2.96707,-4.20757,-2.89342,-58.0814,-3299.9,-3055.52,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,1,-17.4458,-11.9843,2.6532,-0.720323,-1.23939,-63.9342,-3299.9,-3043.23,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,2,-16.1791,-11.9843,-0.656601,-4.30669,-1.54116,-57.8785,-3299.9,-3030.27,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,3,-16.6801,-11.9843,-1.55839,0.628938,-3.04224,-49.0037,-3299.9,-3018.01,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,4,-13.6144,-11.9843,-3.46042,1.18519,-3.75912,-36.0218,-3299.9,-2561.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,5,-12.6983,-11.9843,-3.54155,-1.34987,-3.92761,-21.2945,-3299.9,709.117,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,6,-12.5031,-11.9843,-6.05686,-1.64571,-0.332771,-8.87035,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,7,-9.26708,-11.9843,-7.89203,-2.50705,0.823103,-1.62973,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,8,-9.17312,-11.9843,-2.87537,-1.90265,-5.03343,1.57289,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1080,9,-8.76111,-11.9843,2.92091,0.16789,-6.41136,3.72608,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,0,-3.71956,-11.9843,4.63753,0.30478,-1.7692,1.51593,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,1,-6.62118,-11.9843,-3.19073,-0.374829,-0.781589,-0.550701,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,2,-6.83349,-12.8202,-4.62181,0.574917,2.41895,0.205316,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,3,-3.76865,-16.9912,-3.81684,0.149308,-0.0700537,3.14386,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,4,-12.2693,-20.238,-2.00985,1.27062,-1.18713,-3.66407,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,5,-3.40624,-22.3572,-4.10763,2.99271,5.40698,-1.69946,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,6,-2.92772,-22.3572,-3.5334,2.22707,1.86591,4.04281,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,7,-9.42499,-21.3202,-0.696755,3.15825,-1.67515,-0.867149,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,8,-22.0093,-14.1083,-0.592804,-1.32981,0.942996,-1.29776,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1081,9,-29.2111,-8.30564,-1.95242,-1.23937,1.39346,-5.94353,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,0,-31.4227,-7.74797,-2.69112,0.556609,-2.15665,-7.71997,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,1,-31.5003,-5.10785,-1.40901,1.74962,-5.64657,-15.3813,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,2,-27.6814,-5.09853,-0.352372,-0.13259,-4.88402,-22.3895,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,3,-23.3486,-4.06127,-0.357694,3.13248,-2.45862,-22.3797,-3299.9,3170.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,4,-21.6167,-2.27477,-4.41358,3.16922,2.5179,-18.228,-3299.9,-654.596,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,5,-14.3454,-5.62505,-4.22134,-2.61158,3.54762,-14.1064,-3299.9,-3272.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,6,-4.81154,-6.40498,-0.333428,-6.93096,1.66951,-9.13751,-3299.9,-3258.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,7,2.4628,-3.05047,1.24049,-5.67559,-0.371631,-3.44027,-3299.9,-3245.14,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,8,6.5226,-1.5317,-0.983057,-6.35571,-4.40069,-0.542769,-3299.9,-3231.65,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1082,9,8.10638,-0.267892,-4.32249,-9.80133,-4.88695,2.37398,-3299.9,-3212.39,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,0,14.057,0.266465,-1.85796,-6.69552,0.542628,9.73645,-3299.9,-3188.52,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,1,15.0095,-0.165626,2.7246,-7.91669,1.824,13.5956,-3299.9,-3175.25,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,2,10.0357,-6.17483,2.48383,-9.17913,0.521661,12.9223,-3299.9,-3162.23,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,3,6.98599,-10.9728,-4.61169,-9.6395,-0.965468,10.0708,-3299.9,-3147.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,4,2.64851,-13.468,-0.182959,-9.56807,-0.608278,9.65552,-3299.9,-3135.02,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,5,5.92487,-14.1365,0.0464755,-10.2955,-5.4453,5.25164,-3299.9,-3121.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,6,5.54205,-12.7009,1.09923,-3.97899,-1.04289,-1.25627,-3299.9,-3108.56,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,7,4.02012,-9.27187,2.53168,-0.320422,-1.19693,-5.86565,-3299.9,-3095.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,8,-0.38867,-10.5924,1.53934,-2.79838,-3.27671,-10.3695,-3299.9,-3082.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1083,9,7.4157,-11.8797,-0.0337118,1.03909,-1.14705,-12.3201,-3299.9,-3070.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,0,8.16386,-8.80842,1.93551,-0.0253136,-0.465209,-13.5475,-3299.9,-3057.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,1,7.65628,-9.97856,-0.328958,-5.44774,-4.82264,-10.0514,-3299.9,-3044.77,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,2,8.81145,-12.3529,-1.93838,-7.35999,-3.68808,-6.94397,-3299.9,-3031.46,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,3,4.69268,-9.19774,-1.37181,-4.53166,0.987173,-5.55904,-3299.9,-3019.13,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,4,6.18817,-3.75497,-3.60194,-4.35817,-1.39238,-6.67445,-3299.9,-2620.78,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,5,7.31607,-4.69471,-6.04211,-5.11793,-4.22065,-5.29319,-3299.9,728.715,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,6,4.94388,-3.5098,-6.94518,-3.9368,-3.72987,-6.51662,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,7,0.291436,-3.63736,-5.10713,-2.83075,-4.04162,-11.5643,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,8,-5.58591,-8.34179,-2.47583,-2.00114,-2.18245,-11.8824,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1084,9,-10.0962,-3.98222,-4.01012,-0.627236,-0.777198,-8.12561,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,0,-15.6005,5.68573,-4.38198,0.916007,-3.71002,-6.03766,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,1,-15.2097,10.8062,0.852139,3.57236,2.23604,-4.88378,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,2,-8.44844,9.68419,1.43594,3.51469,2.15193,-4.85633,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,3,-13.0232,10.7985,-0.384397,-0.49855,-4.45168,-3.60778,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,4,-18.4493,9.62034,0.351571,-4.54175,-9.63122,-1.06905,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,5,-18.6114,8.59518,0.673745,-4.31987,-2.89311,-5.04437,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,6,-18.2286,15.1988,-1.91028,1.80522,-4.32868,0.6979,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,7,-11.5371,15.3025,-0.384062,4.77594,-2.60988,-1.49354,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,8,-7.46467,14.2206,-1.38912,5.29703,-1.4307,-0.0714102,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1085,9,-1.31571,15.2972,-1.25388,-1.68003,-4.81798,6.34804,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,0,-1.91365,18.9738,3.86782,0.544253,1.65249,5.27683,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,1,-1.86285,15.8341,-1.28759,1.18319,-1.48817,-0.556828,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,2,-0.0183703,8.22128,-4.90603,-1.00929,-0.0168941,-2.81027,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,3,-0.606362,-1.54218,-3.44083,4.31531,-2.10022,-2.56228,-3299.9,3225.64,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,4,0.81048,-2.7939,-2.49797,5.65525,-1.26287,-0.741661,-3299.9,-704.571,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,5,2.21558,-10.4417,-3.22956,2.33032,-2.32996,1.19107,-3299.9,-3275.26,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,6,2.51891,-13.679,-4.23175,-2.48003,-4.78423,-4.91153,-3299.9,-3260.69,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,7,2.72872,-7.90818,-3.59448,-8.64607,-4.47917,-11.0444,-3299.9,-3246.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,8,4.40254,-4.52125,-1.40461,-11.3538,-4.86023,-9.05576,-3299.9,-3232.95,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1086,9,7.15622,-3.92803,-0.236968,-9.40126,-5.21288,-7.03766,-3299.9,-3214.34,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,0,7.96293,-9.72651,0.950922,-8.66439,-4.4236,-6.27998,-3299.9,-3190.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,1,9.87702,-16.993,2.98347,-9.26361,-6.15654,-4.46701,-3299.9,-3176.48,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,2,9.65338,-20.5217,0.174659,-6.55807,-4.69022,-2.33076,-3299.9,-3163.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,3,2.53174,-15.5379,-1.09224,5.35473,-7.94778,-4.73177,-3299.9,-3149.52,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,4,0.307899,-11.5854,-0.627349,19.2141,-7.30949,-2.72866,-3299.9,-3136.84,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,5,-0.658789,-5.12694,2.26355,19.2667,-6.51637,-4.55404,-3299.9,-3123.14,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,6,-3.32878,-11.8224,-3.81879,23.2132,0.889598,-4.90006,-3299.9,-3110.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,7,-4.28582,-1.00779,-2.38322,14.3127,-2.07724,1.22503,-3299.9,-3097.1,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,8,-5.9728,0.591365,-1.86007,5.2297,-0.481976,-1.59161,-3299.9,-3083.42,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1087,9,0.7559,-2.57211,-0.691642,-1.01635,4.18228,-1.22354,-3299.9,-3071.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,0,0.369985,-2.63454,1.03993,-9.22461,3.7974,-5.49448,-3299.9,-3057.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,1,-0.45739,-2.5177,-2.85906,-16.3134,4.89695,-4.48777,-3299.9,-3044.81,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,2,-5.02039,-2.66016,-6.72272,-19.9499,1.63366,-6.1062,-3299.9,-3032.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,3,-4.66273,0.39344,-8.94656,-26.0438,2.15367,-10.6257,-3299.9,-3020.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,4,-4.7492,1.03462,-4.1798,-31.8023,-0.0220625,-8.81453,-3299.9,-2936.96,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,5,-1.99723,2.31423,-0.36765,-31.6571,-0.372122,-7.34479,-3299.9,567.154,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,6,-0.98683,4.08297,3.02335,-31.3426,-1.91212,-7.08357,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,7,-2.44185,2.3896,2.02216,-26.5296,-4.54843,-5.03413,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,8,-2.52694,-0.35257,-2.34825,-17.9761,-4.94855,-3.89102,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1088,9,-3.99101,0.984524,-1.95759,-11.2327,-4.24778,-5.86716,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1089,0,-5.22673,3.93867,-2.62144,-3.59329,-1.62846,-7.74541,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
1089,1,-4.79403,2.64463,-1.89932,-4.12322,-0.935099,-4.82566,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
